symbol,direction,scenario_id,scenario_name,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
INJ-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),5.19100000,5.11180900,5.28602920,2026-08-30 13:08:44,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.437 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=1.000 [khayli bala - ehtemal-e payan-e harakat];❌ rawand EMA 1h: EMA21=5.14, EMA50=5.18;✅ rawand EMA 4h: EMA21=5.23, EMA50=5.20, EMA200=4.98;✅ RSI 30m: RSI=60.30;✅ MACD 30m: MACD_hist=0.0033;❌ vorud-e hoshmand poolback: ghimat=5.1910 EMA=5.1564 RSI=60.3 BS15=0.437;✅ ADX: ADX=38.16 [>22], DI+=494.49, DI-=221.32;✅ CCI obruz az 0: CCI=90.54;✅ SAR: SAR=5.1811, gimat=5.1910;❌ Stochastic cross: K=78.72 D=26.24;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0029 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0029, ADX=38.16, mode=AND -> OK"
INJ-USDT,LONG,S3,الماس فیلسوف (Diamond Mind),5.19100000,5.11180900,5.28602920,2026-08-30 13:08:45,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.437 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=1.000 [khayli bala - ehtemal-e payan-e harakat];❌ rawand EMA 1h: EMA21=5.14, EMA50=5.18;✅ rawand EMA 4h: EMA21=5.23, EMA50=5.20, EMA200=4.98;✅ RSI 30m: RSI=60.30;✅ MACD 30m: MACD_hist=0.0033;❌ vorud-e hoshmand poolback: ghimat=5.1910 EMA=5.1564 RSI=60.3 BS15=0.437;✅ ADX: ADX=38.16 [>22], DI+=494.49, DI-=221.32;✅ CCI obruz az 0: CCI=90.54;✅ SAR: SAR=5.1811, gimat=5.1910;❌ Stochastic cross: K=78.72 D=26.24;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0029 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0029, ADX=38.16, mode=AND -> OK"
NEAR-USDT,LONG,S1,شیر طلایی (Golden Lion),1.87470000,1.86522530,1.88606964,2026-08-30 13:39:03,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.015 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=0.981 [khayli bala - ehtemal-e payan-e harakat];✅ rawand EMA 1h: EMA21=1.86, EMA50=1.86;✅ rawand EMA 4h: EMA21=1.86, EMA50=1.86, EMA200=1.80;✅ RSI 30m: RSI=51.59;❌ MACD 30m: MACD_hist=-0.0027;❌ vorud-e hoshmand poolback: ghimat=1.8747 EMA=1.8753 RSI=51.6 BS15=0.015;❌ ADX: ADX=11.94 [>22], DI+=292.91, DI-=230.41;✅ CCI obruz az 0: CCI=-14.86;✅ SAR: SAR=1.8673, gimat=1.8747;✅ Stochastic cross: K=32.87 D=10.96;✅ rad EMA: rad EMA tashkhis dadeh shod;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0079 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0079, ADX=11.94, mode=AND -> OK"
NEAR-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),1.87470000,1.86522530,1.88606964,2026-08-30 13:39:04,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.015 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=0.981 [khayli bala - ehtemal-e payan-e harakat];✅ rawand EMA 1h: EMA21=1.86, EMA50=1.86;✅ rawand EMA 4h: EMA21=1.86, EMA50=1.86, EMA200=1.80;✅ RSI 30m: RSI=51.59;❌ MACD 30m: MACD_hist=-0.0027;❌ vorud-e hoshmand poolback: ghimat=1.8747 EMA=1.8753 RSI=51.6 BS15=0.015;❌ ADX: ADX=11.94 [>22], DI+=292.91, DI-=230.41;✅ CCI obruz az 0: CCI=-14.86;✅ SAR: SAR=1.8673, gimat=1.8747;✅ Stochastic cross: K=32.87 D=10.96;✅ rad EMA: rad EMA tashkhis dadeh shod;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0079 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0079, ADX=11.94, mode=AND -> OK"
NEAR-USDT,LONG,S3,الماس فیلسوف (Diamond Mind),1.87470000,1.86522530,1.88606964,2026-08-30 13:39:04,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.015 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=0.981 [khayli bala - ehtemal-e payan-e harakat];✅ rawand EMA 1h: EMA21=1.86, EMA50=1.86;✅ rawand EMA 4h: EMA21=1.86, EMA50=1.86, EMA200=1.80;✅ RSI 30m: RSI=51.59;❌ MACD 30m: MACD_hist=-0.0027;❌ vorud-e hoshmand poolback: ghimat=1.8747 EMA=1.8753 RSI=51.6 BS15=0.015;❌ ADX: ADX=11.94 [>22], DI+=292.91, DI-=230.41;✅ CCI obruz az 0: CCI=-14.86;✅ SAR: SAR=1.8673, gimat=1.8747;✅ Stochastic cross: K=32.87 D=10.96;✅ rad EMA: rad EMA tashkhis dadeh shod;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0079 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0079, ADX=11.94, mode=AND -> OK"
INJ-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),5.17600000,5.13682400,5.22301120,2026-08-30 13:39:05,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.250 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=0.952 [khayli bala - ehtemal-e payan-e harakat];❌ rawand EMA 1h: EMA21=5.14, EMA50=5.18;✅ rawand EMA 4h: EMA21=5.23, EMA50=5.20, EMA200=4.98;✅ RSI 30m: RSI=56.50;❌ MACD 30m: MACD_hist=0.0016;❌ vorud-e hoshmand poolback: ghimat=5.1760 EMA=5.1577 RSI=56.5 BS15=0.250;✅ ADX: ADX=29.86 [>22], DI+=426.72, DI-=230.48;✅ CCI obruz az 0: CCI=44.96;✅ SAR: SAR=5.1707, gimat=5.1760;✅ Stochastic cross: K=68.09 D=22.70;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0029 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0029, ADX=29.86, mode=AND -> OK"
INJ-USDT,LONG,S3,الماس فیلسوف (Diamond Mind),5.17600000,5.13682400,5.22301120,2026-08-30 13:39:05,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.250 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=0.952 [khayli bala - ehtemal-e payan-e harakat];❌ rawand EMA 1h: EMA21=5.14, EMA50=5.18;✅ rawand EMA 4h: EMA21=5.23, EMA50=5.20, EMA200=4.98;✅ RSI 30m: RSI=56.50;❌ MACD 30m: MACD_hist=0.0016;❌ vorud-e hoshmand poolback: ghimat=5.1760 EMA=5.1577 RSI=56.5 BS15=0.250;✅ ADX: ADX=29.86 [>22], DI+=426.72, DI-=230.48;✅ CCI obruz az 0: CCI=44.96;✅ SAR: SAR=5.1707, gimat=5.1760;✅ Stochastic cross: K=68.09 D=22.70;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0029 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0029, ADX=29.86, mode=AND -> OK"
NEAR-USDT,LONG,S1,شیر طلایی (Golden Lion),1.87150000,1.86522850,1.87902580,2026-08-30 14:08:52,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.641 [>= 0.6];✅ ghoodat-e kandel 5m: BS5=0.688 [>= 0.6];✅ rawand EMA 1h: EMA21=1.86, EMA50=1.86;✅ rawand EMA 4h: EMA21=1.86, EMA50=1.86, EMA200=1.80;✅ RSI 30m: RSI=50.15;❌ MACD 30m: MACD_hist=-0.0033;❌ vorud-e hoshmand poolback: ghimat=1.8715 EMA=1.8745 RSI=50.2 BS15=0.641;❌ ADX: ADX=5.43 [>22], DI+=286.79, DI-=257.26;❌ CCI obruz az 0: CCI=-37.77;✅ SAR: SAR=1.8690, gimat=1.8715;✅ Stochastic cross: K=24.03 D=8.01;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0073 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0073, ADX=5.43, mode=AND -> OK"
NEAR-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),1.87150000,1.86522850,1.87902580,2026-08-30 14:08:53,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.641 [>= 0.6];✅ ghoodat-e kandel 5m: BS5=0.688 [>= 0.6];✅ rawand EMA 1h: EMA21=1.86, EMA50=1.86;✅ rawand EMA 4h: EMA21=1.86, EMA50=1.86, EMA200=1.80;✅ RSI 30m: RSI=50.15;❌ MACD 30m: MACD_hist=-0.0033;❌ vorud-e hoshmand poolback: ghimat=1.8715 EMA=1.8745 RSI=50.2 BS15=0.641;❌ ADX: ADX=5.43 [>22], DI+=286.79, DI-=257.26;❌ CCI obruz az 0: CCI=-37.77;✅ SAR: SAR=1.8690, gimat=1.8715;✅ Stochastic cross: K=24.03 D=8.01;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0073 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0073, ADX=5.43, mode=AND -> OK"
NEAR-USDT,LONG,S3,الماس فیلسوف (Diamond Mind),1.87150000,1.86522850,1.87902580,2026-08-30 14:08:53,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.641 [>= 0.6];✅ ghoodat-e kandel 5m: BS5=0.688 [>= 0.6];✅ rawand EMA 1h: EMA21=1.86, EMA50=1.86;✅ rawand EMA 4h: EMA21=1.86, EMA50=1.86, EMA200=1.80;✅ RSI 30m: RSI=50.15;❌ MACD 30m: MACD_hist=-0.0033;❌ vorud-e hoshmand poolback: ghimat=1.8715 EMA=1.8745 RSI=50.2 BS15=0.641;❌ ADX: ADX=5.43 [>22], DI+=286.79, DI-=257.26;❌ CCI obruz az 0: CCI=-37.77;✅ SAR: SAR=1.8690, gimat=1.8715;✅ Stochastic cross: K=24.03 D=8.01;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0073 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0073, ADX=5.43, mode=AND -> OK"
INJ-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),5.17300000,5.13682700,5.21640760,2026-08-30 14:08:53,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.143 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=0.000 [>= 0.6];❌ rawand EMA 1h: EMA21=5.14, EMA50=5.18;✅ rawand EMA 4h: EMA21=5.23, EMA50=5.20, EMA200=4.98;✅ RSI 30m: RSI=55.61;❌ MACD 30m: MACD_hist=0.0004;❌ vorud-e hoshmand poolback: ghimat=5.1730 EMA=5.1592 RSI=55.6 BS15=0.143;✅ ADX: ADX=36.59 [>22], DI+=472.09, DI-=219.14;✅ CCI obruz az 0: CCI=42.61;✅ SAR: SAR=5.1553, gimat=5.1730;✅ Stochastic cross: K=65.96 D=21.99;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0030 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0030, ADX=36.59, mode=AND -> OK"
INJ-USDT,LONG,S3,الماس فیلسوف (Diamond Mind),5.17300000,5.13682700,5.21640760,2026-08-30 14:08:54,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.143 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=0.000 [>= 0.6];❌ rawand EMA 1h: EMA21=5.14, EMA50=5.18;✅ rawand EMA 4h: EMA21=5.23, EMA50=5.20, EMA200=4.98;✅ RSI 30m: RSI=55.61;❌ MACD 30m: MACD_hist=0.0004;❌ vorud-e hoshmand poolback: ghimat=5.1730 EMA=5.1592 RSI=55.6 BS15=0.143;✅ ADX: ADX=36.59 [>22], DI+=472.09, DI-=219.14;✅ CCI obruz az 0: CCI=42.61;✅ SAR: SAR=5.1553, gimat=5.1730;✅ Stochastic cross: K=65.96 D=21.99;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0030 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0030, ADX=36.59, mode=AND -> OK"
NEAR-USDT,LONG,S1,شیر طلایی (Golden Lion),1.88280000,1.86521720,1.90389936,2026-08-30 14:38:54,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.750 [>= 0.6];✅ ghoodat-e kandel 5m: BS5=0.636 [>= 0.6];✅ rawand EMA 1h: EMA21=1.87, EMA50=1.86;✅ rawand EMA 4h: EMA21=1.86, EMA50=1.86, EMA200=1.80;✅ RSI 30m: RSI=55.01;❌ MACD 30m: MACD_hist=-0.0023;❌ vorud-e hoshmand poolback: ghimat=1.8828 EMA=1.8760 RSI=55.0 BS15=0.750;❌ ADX: ADX=2.63 [>22], DI+=273.10, DI-=259.08;✅ CCI obruz az 0: CCI=34.74;✅ SAR: SAR=1.8679, gimat=1.8828;✅ Stochastic cross: K=55.25 D=18.42;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;❌ poolback: bedun poolback;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0075 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0075, ADX=2.63, mode=AND -> OK"
NEAR-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),1.88280000,1.86521720,1.90389936,2026-08-30 14:38:55,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.750 [>= 0.6];✅ ghoodat-e kandel 5m: BS5=0.636 [>= 0.6];✅ rawand EMA 1h: EMA21=1.87, EMA50=1.86;✅ rawand EMA 4h: EMA21=1.86, EMA50=1.86, EMA200=1.80;✅ RSI 30m: RSI=55.01;❌ MACD 30m: MACD_hist=-0.0023;❌ vorud-e hoshmand poolback: ghimat=1.8828 EMA=1.8760 RSI=55.0 BS15=0.750;❌ ADX: ADX=2.63 [>22], DI+=273.10, DI-=259.08;✅ CCI obruz az 0: CCI=34.74;✅ SAR: SAR=1.8679, gimat=1.8828;✅ Stochastic cross: K=55.25 D=18.42;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;❌ poolback: bedun poolback;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0075 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0075, ADX=2.63, mode=AND -> OK"
NEAR-USDT,LONG,S3,الماس فیلسوف (Diamond Mind),1.88280000,1.86521720,1.90389936,2026-08-30 14:38:55,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.750 [>= 0.6];✅ ghoodat-e kandel 5m: BS5=0.636 [>= 0.6];✅ rawand EMA 1h: EMA21=1.87, EMA50=1.86;✅ rawand EMA 4h: EMA21=1.86, EMA50=1.86, EMA200=1.80;✅ RSI 30m: RSI=55.01;❌ MACD 30m: MACD_hist=-0.0023;❌ vorud-e hoshmand poolback: ghimat=1.8828 EMA=1.8760 RSI=55.0 BS15=0.750;❌ ADX: ADX=2.63 [>22], DI+=273.10, DI-=259.08;✅ CCI obruz az 0: CCI=34.74;✅ SAR: SAR=1.8679, gimat=1.8828;✅ Stochastic cross: K=55.25 D=18.42;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;❌ poolback: bedun poolback;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0075 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0075, ADX=2.63, mode=AND -> OK"
INJ-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),5.19400000,5.14980600,5.24703280,2026-08-30 14:38:56,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.250 [>= 0.6];✅ ghoodat-e kandel 5m: BS5=0.667 [>= 0.6];❌ rawand EMA 1h: EMA21=5.15, EMA50=5.18;✅ rawand EMA 4h: EMA21=5.23, EMA50=5.20, EMA200=4.98;✅ RSI 30m: RSI=59.72;❌ MACD 30m: MACD_hist=0.0017;❌ vorud-e hoshmand poolback: ghimat=5.1940 EMA=5.1645 RSI=59.7 BS15=0.250;✅ ADX: ADX=31.64 [>22], DI+=429.69, DI-=223.13;✅ CCI obruz az 0: CCI=72.49;✅ SAR: SAR=5.1682, gimat=5.1940;❌ Stochastic cross: K=80.85 [eshba-e kharid];❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0034 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0034, ADX=31.64, mode=AND -> OK"
INJ-USDT,LONG,S3,الماس فیلسوف (Diamond Mind),5.19400000,5.14980600,5.24703280,2026-08-30 14:38:56,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.250 [>= 0.6];✅ ghoodat-e kandel 5m: BS5=0.667 [>= 0.6];❌ rawand EMA 1h: EMA21=5.15, EMA50=5.18;✅ rawand EMA 4h: EMA21=5.23, EMA50=5.20, EMA200=4.98;✅ RSI 30m: RSI=59.72;❌ MACD 30m: MACD_hist=0.0017;❌ vorud-e hoshmand poolback: ghimat=5.1940 EMA=5.1645 RSI=59.7 BS15=0.250;✅ ADX: ADX=31.64 [>22], DI+=429.69, DI-=223.13;✅ CCI obruz az 0: CCI=72.49;✅ SAR: SAR=5.1682, gimat=5.1940;❌ Stochastic cross: K=80.85 [eshba-e kharid];❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0034 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0034, ADX=31.64, mode=AND -> OK"
INJ-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),5.22400000,5.14977600,5.31306880,2026-08-30 15:08:51,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.800 [>= 0.6];✅ ghoodat-e kandel 5m: BS5=0.667 [>= 0.6];❌ rawand EMA 1h: EMA21=5.15, EMA50=5.18;✅ rawand EMA 4h: EMA21=5.23, EMA50=5.20, EMA200=4.98;✅ RSI 30m: RSI=62.07;✅ MACD 30m: MACD_hist=0.0052;❌ vorud-e hoshmand poolback: ghimat=5.2240 EMA=5.1746 RSI=62.1 BS15=0.800;✅ ADX: ADX=36.12 [>22], DI+=451.94, DI-=212.08;❌ CCI obruz az 0: CCI=133.50 [eshba-e kharid];✅ SAR: SAR=5.1798, gimat=5.2240;❌ Stochastic cross: K=71.81 D=23.94;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleBottom;❌ filter-e ranj: faseleh EMA=0.0044 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0044, ADX=36.12, mode=AND -> OK"
INJ-USDT,LONG,S3,الماس فیلسوف (Diamond Mind),5.22400000,5.14977600,5.31306880,2026-08-30 15:08:52,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.800 [>= 0.6];✅ ghoodat-e kandel 5m: BS5=0.667 [>= 0.6];❌ rawand EMA 1h: EMA21=5.15, EMA50=5.18;✅ rawand EMA 4h: EMA21=5.23, EMA50=5.20, EMA200=4.98;✅ RSI 30m: RSI=62.07;✅ MACD 30m: MACD_hist=0.0052;❌ vorud-e hoshmand poolback: ghimat=5.2240 EMA=5.1746 RSI=62.1 BS15=0.800;✅ ADX: ADX=36.12 [>22], DI+=451.94, DI-=212.08;❌ CCI obruz az 0: CCI=133.50 [eshba-e kharid];✅ SAR: SAR=5.1798, gimat=5.2240;❌ Stochastic cross: K=71.81 D=23.94;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleBottom;❌ filter-e ranj: faseleh EMA=0.0044 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0044, ADX=36.12, mode=AND -> OK"
NEAR-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),1.89310000,1.86520690,1.92657172,2026-08-30 15:39:34,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.717 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=0.411 [>= 0.6];✅ rawand EMA 1h: EMA21=1.87, EMA50=1.86;✅ rawand EMA 4h: EMA21=1.86, EMA50=1.86, EMA200=1.80;✅ RSI 30m: RSI=59.42;❌ MACD 30m: MACD_hist=-0.0012;❌ vorud-e hoshmand poolback: ghimat=1.8931 EMA=1.8779 RSI=59.4 BS15=0.717;❌ ADX: ADX=13.17 [>22], DI+=293.25, DI-=225.01;✅ CCI obruz az 0: CCI=72.40;✅ SAR: SAR=1.8734, gimat=1.8931;❌ Stochastic cross: K=81.50 [eshba-e kharid];❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;❌ poolback: bedun poolback;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0074 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0074, ADX=13.17, mode=AND -> OK"
NEAR-USDT,LONG,S3,الماس فیلسوف (Diamond Mind),1.89310000,1.86520690,1.92657172,2026-08-30 15:39:35,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.717 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=0.411 [>= 0.6];✅ rawand EMA 1h: EMA21=1.87, EMA50=1.86;✅ rawand EMA 4h: EMA21=1.86, EMA50=1.86, EMA200=1.80;✅ RSI 30m: RSI=59.42;❌ MACD 30m: MACD_hist=-0.0012;❌ vorud-e hoshmand poolback: ghimat=1.8931 EMA=1.8779 RSI=59.4 BS15=0.717;❌ ADX: ADX=13.17 [>22], DI+=293.25, DI-=225.01;✅ CCI obruz az 0: CCI=72.40;✅ SAR: SAR=1.8734, gimat=1.8931;❌ Stochastic cross: K=81.50 [eshba-e kharid];❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;❌ poolback: bedun poolback;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0074 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0074, ADX=13.17, mode=AND -> OK"
INJ-USDT,LONG,S3,الماس فیلسوف (Diamond Mind),5.28000000,5.14972000,5.43633600,2026-08-30 15:39:35,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.667 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=1.000 [khayli bala - ehtemal-e payan-e harakat];❌ rawand EMA 1h: EMA21=5.17, EMA50=5.19;✅ rawand EMA 4h: EMA21=5.24, EMA50=5.20, EMA200=4.98;❌ RSI 30m: RSI=72.84;✅ MACD 30m: MACD_hist=0.0097;❌ vorud-e hoshmand poolback: ghimat=5.2800 EMA=5.1874 RSI=72.8 BS15=0.667;✅ ADX: ADX=38.22 [>22], DI+=447.90, DI-=200.18;❌ CCI obruz az 0: CCI=190.95 [eshba-e kharid];✅ SAR: SAR=5.2193, gimat=5.2800;❌ Stochastic cross: K=98.57 [eshba-e kharid];❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;❌ poolback: bedun poolback;✅ Double Top/Bottom: ologhu=DoubleBottom;✅ filter-e ranj: faseleh EMA=0.0055 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0055, ADX=38.22, mode=AND -> OK"
SOL-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),105.29000000,104.38471000,106.37634800,2026-08-30 16:08:53,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.381 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=0.316 [>= 0.6];✅ rawand EMA 1h: EMA21=104.98, EMA50=104.69;✅ rawand EMA 4h: EMA21=104.01, EMA50=99.72, EMA200=86.56;✅ RSI 30m: RSI=55.18;✅ MACD 30m: MACD_hist=0.0333;❌ vorud-e hoshmand poolback: ghimat=105.2900 EMA=105.0699 RSI=55.2 BS15=0.381;❌ ADX: ADX=50.43 [>22], DI+=130.87, DI-=397.17;❌ CCI obruz az 0: CCI=141.64 [eshba-e kharid];✅ SAR: SAR=105.0734, gimat=105.2900;✅ Stochastic cross: K=60.15 D=20.05;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0012 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0012, ADX=50.43, mode=AND -> OK"
SOL-USDT,LONG,S3,الماس فیلسوف (Diamond Mind),105.29000000,104.38471000,106.37634800,2026-08-30 16:08:53,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.381 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=0.316 [>= 0.6];✅ rawand EMA 1h: EMA21=104.98, EMA50=104.69;✅ rawand EMA 4h: EMA21=104.01, EMA50=99.72, EMA200=86.56;✅ RSI 30m: RSI=55.18;✅ MACD 30m: MACD_hist=0.0333;❌ vorud-e hoshmand poolback: ghimat=105.2900 EMA=105.0699 RSI=55.2 BS15=0.381;❌ ADX: ADX=50.43 [>22], DI+=130.87, DI-=397.17;❌ CCI obruz az 0: CCI=141.64 [eshba-e kharid];✅ SAR: SAR=105.0734, gimat=105.2900;✅ Stochastic cross: K=60.15 D=20.05;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0012 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0012, ADX=50.43, mode=AND -> OK"
